location,distance(kpc),SMA(au),eccentricity,m1/m_sun,m2/m_sun,SNR(10yr)
ngc5286,11.3,72.519984,0.35772675,11.330037,9.6729451,4.88206804481414E-24
ngc6809,5.1,3.4772655,0.66334978,14.3184,18.498606,4.36410360594167E-24
ngc6356,13.8,72.519984,0.35772675,11.330037,9.6729451,3.99763542799998E-24
pal_10,10.6,5.7214563,0.79534745,16.29928,13.490476,3.88376967110837E-24
pal_10,10.6,5.7214563,0.79534745,16.29928,13.490476,3.88376967110837E-24
pal_10,10.6,5.7214563,0.79534745,16.29928,13.490476,3.88376967110837E-24
pal_10,10.6,5.7214563,0.79534745,16.29928,13.490476,3.88376967110837E-24
pal_10,10.6,5.7214563,0.79534745,16.29928,13.490476,3.88376967110837E-24
ngc5024,18.1,169.25163,0.65898036,13.725123,12.563214,3.75518507201736E-24
ngc6809,5.1,1.2211832,0.2420625,19.6005,13.385075,2.70812151770283E-24
ngc6809,5.1,1.2211832,0.2420625,19.6005,13.385075,2.70812151770283E-24
ngc6809,5.1,1.2211832,0.2420625,19.6005,13.385075,2.70812151770283E-24
ngc104,4.1,2.9083153,0.60609942,18.417377,13.519721,2.36163114196603E-24
ngc5897,12.4,3.2167092,0.62662765,18.310644,18.168668,1.61566669939363E-24
ngc6539,7.5,3.4266052,0.66838907,15.003411,14.03884,1.22864386916342E-24
ngc6809,5.1,2.250544,0.50465574,18.526702,13.620668,6.24574286025834E-25
ngc6809,5.1,2.250544,0.50465574,18.526702,13.620668,6.24574286025834E-25
am1,115.9,5.7214563,0.79534745,16.29928,13.490476,3.55202403052189E-25
am1,115.9,5.7214563,0.79534745,16.29928,13.490476,3.55202403052189E-25
am1,115.9,5.7214563,0.79534745,16.29928,13.490476,3.55202403052189E-25
am1,115.9,5.7214563,0.79534745,16.29928,13.490476,3.55202403052189E-25
ngc2808,8.9,70.143383,0.24850563,17.609244,13.739965,2.34050414658472E-25
ngc6715,25.4,1.4664747,0.30374376,19.077861,16.633379,1.79678165584308E-25
ngc4833,5.7,2.2169533,0.48207433,13.970365,18.539593,2.60415338787422E-26
ngc4590,9.9,2.2169533,0.48207433,13.970365,18.539593,1.49936104150334E-26
IC4499,17.6,2.0623186,0.40213899,12.8628,32.351039,1.09172725854373E-26
ngc6539,7.5,0.98388666,0.13822518,13.586685,15.356187,4.56722594998835E-27
ngc6273,8.3,0.9838876,0.13822537,13.586685,15.356187,4.12718952146218E-27
ngc2808,8.9,3.1507771,0.55152331,15.040722,34.500001,2.18724324124757E-27
ngc4372,4.6,5.5569809,0.75378144,18.815032,16.516203,1.98830611481905E-27
ngc6388,10.9,3.1507771,0.55152331,15.040722,34.500001,1.78591420615627E-27
ngc4833,5.7,5.5569809,0.75378144,18.815032,16.516203,1.60459791722239E-27
ngc7006,39.5,1.7895926,0.42140102,12.715308,12.602702,1.19628711012936E-27
ngc6779,9.7,2.023539,0.43300831,17.521014,14.082831,6.50486903159409E-28
ngc2808,8.9,5.039966,0.69037325,18.928643,34.961552,6.49204356046446E-28
ngc6341,8,3.3992301,0.64691704,13.587918,12.790494,4.35024873503054E-28
ngc6539,7.5,2.3175234,0.50764486,13.390448,13.435973,3.52553837530773E-28
ngc6273,8.3,2.3175234,0.50764486,13.390448,13.435973,3.18572744756723E-28
ngc5286,11.3,3.3992301,0.64691704,13.587918,12.790494,3.07982211329596E-28
Rup106,20.3,5.7299956,0.76344959,17.070299,16.449361,2.92500120198121E-28
Rup106,20.3,5.7299956,0.76344959,17.070299,16.449361,2.92500120198121E-28
ngc6864,17.7,3.3992301,0.64691704,13.587918,12.790494,1.96621411752793E-28
ngc6229,28.3,5.1206409,0.74746052,13.367667,16.212299,1.69038371054734E-28
ngc6229,28.3,5.1206409,0.74746052,13.367667,16.212299,1.69038371054734E-28
ngc1261,15.2,2.0105619,0.43185091,14.741909,14.3104,5.07897148039334E-29
ngc1261,15.2,2.0105619,0.43185091,14.741909,14.3104,5.07897148039334E-29
ngc6441,9.2,2.5768371,0.49600572,19.250813,17.830175,3.58665093341324E-29
ngc7078,10,2.5768371,0.49600572,19.250813,17.830175,3.29971885874018E-29
ngc6229,28.3,2.0105619,0.43185091,14.741909,14.3104,2.72792814494624E-29
ngc6656,3.1,5.8338181,0.75811144,16.123803,15.988945,1.07225389730279E-29
ngc5272,9.7,5.8338181,0.75811144,16.123803,15.988945,3.42679080581303E-30
ngc5986,10,5.8338181,0.75811144,16.123803,15.988945,3.32398708163864E-30
ngc5986,10,5.8338181,0.75811144,16.123803,15.988945,3.32398708163864E-30
Djor2,13.2,5.8338181,0.75811144,16.123803,15.988945,2.51817203154443E-30
ngc288,8.1,129.84813,0.43016662,14.497635,17.977241,1.77495036999616E-30
pal_11,11.9,129.84813,0.43016662,14.497635,17.977241,1.20815949554361E-30
pal_11,11.9,129.84813,0.43016662,14.497635,17.977241,1.20815949554361E-30
ngc6715,25.4,1.7883832,0.34235625,16.001597,16.445391,4.89257410778464E-31
ngc2419,90.4,202.39126,0.58330767,17.582096,22.369994,4.46244325874656E-31
ngc4590,9.9,2.0562204,0.38495078,15.832251,19.451267,1.5576520732119E-31
ngc6218,5.4,1.3101652,0.21338454,14.820045,13.284357,1.29306695318752E-31
ngc6218,5.4,1.3101652,0.21338454,14.820045,13.284357,1.29306695318752E-31
ngc6760,6.9,1.3101652,0.21338454,14.820045,13.284357,1.01196544162501E-31
ngc6760,6.9,1.3101652,0.21338454,14.820045,13.284357,1.01196544162501E-31
ngc6760,6.9,1.3101652,0.21338454,14.820045,13.284357,1.01196544162501E-31
ngc5927,7,1.3101652,0.21338454,14.820045,13.284357,9.97508792458942E-32
ngc5927,7,1.3101652,0.21338454,14.820045,13.284357,9.97508792458942E-32
ngc6626,5.5,1.0188302,0.18253051,11.22805,5.6930374,6.5286928941496E-32
ngc6553,4.1,4.2250524,0.72826281,7.8763967,8.0076429,6.46207245109203E-32
ngc6541,7.2,1.0188302,0.18253051,11.22805,5.6930374,4.98719596080872E-32
ngc6934,14.4,1.3101652,0.21338454,14.820045,13.284357,4.84900107445319E-32
ngc6440,7.5,1.0188302,0.18253051,11.22805,5.6930374,4.78770812237637E-32
ngc6440,7.5,1.0188302,0.18253051,11.22805,5.6930374,4.78770812237637E-32
pal_6,6.2,4.2250524,0.72826281,7.8763967,8.0076429,4.27330597572215E-32
ngc5466,16.3,5.3600457,0.69426267,19.207635,25.721277,1.08942946863803E-32
ngc104,4.1,3.1147705,0.48334877,36.76914,15.379729,2.95662699442572E-33
ngc5466,16.3,7.7368397,0.77684052,19.601166,26.65986,2.8232638046005E-33
ngc7006,39.5,1.8355739,0.33534638,14.885905,17.122913,2.55387204285162E-33
ngc7006,39.5,1.8355731,0.33534621,14.885905,17.122913,2.55377210203094E-33
ngc6266,6.6,3.1147705,0.48334877,36.76914,15.379729,1.83669252684022E-33
IC1276,8.9,4.9908541,0.70724598,15.555604,14.06782,1.35562808768772E-33
IC1276,8.9,4.9908541,0.70724598,15.555604,14.06782,1.35562808768772E-33
ngc6584,12.5,2.0248387,0.36792212,16.157334,16.192687,4.65060530627627E-34
ngc3201,4.9,2.6860518,0.4898558,13.73585,16.660872,2.53649352862475E-34
ngc6584,12.5,2.6860518,0.4898558,13.73585,16.660872,9.94305463220903E-35
ngc4833,5.7,5.2970175,0.68901467,17.884635,20.949592,6.16545298498408E-35
ngc4833,5.7,5.2970175,0.68901467,17.884635,20.949592,6.16545298498408E-35
IC1276,8.9,3.9360099,0.62006382,15.482986,16.500861,5.16634545121885E-35
ngc6144,9.8,3.9360099,0.62006382,15.482986,16.500861,4.69188515467834E-35
ngc4590,9.9,5.2970175,0.68901467,17.884635,20.949592,3.54980626408174E-35
ngc6809,5.1,2.5984525,0.46403898,13.411481,17.82367,1.71016793253952E-35
ngc6535,6.6,1.9452471,0.35705881,13.775459,13.550733,9.66428386107632E-36
ngc6535,6.6,1.9452471,0.35705881,13.775459,13.550733,9.66428386107632E-36
ngc4372,4.6,119.31628,0.30976362,16.674743,18.49809,5.95172061279247E-36
ngc4372,4.6,119.31628,0.30976362,16.674743,18.49809,5.95172061279247E-36
ngc7006,39.5,203.28453,0.53965278,19.431993,17.087908,5.33188459427212E-36
ngc5897,12.4,429.31821,0.74597287,23.025051,19.198821,3.2329361219697E-36
ngc5897,12.4,429.31821,0.74597287,23.025051,19.198821,3.2329361219697E-36
ngc4590,9.9,119.31628,0.30976362,16.674743,18.49809,2.76544594129751E-36
ngc7006,39.5,5.9278535,0.73662999,16.508536,13.545554,1.08464196501455E-36
ngc7006,39.5,5.9278535,0.73662999,16.508536,13.545554,1.08464196501455E-36
Rup106,20.3,221.50983,0.56362631,17.227161,15.608151,5.39492814738017E-38
Rup106,20.3,221.50983,0.56362631,17.227161,15.608151,5.39492814738017E-38
Rup106,20.3,221.50983,0.56362631,17.227161,15.608151,5.39492814738017E-38
Rup106,20.3,221.50983,0.56362631,17.227161,15.608151,5.39492814738017E-38
ngc7078,10,1.9288269,0.29899927,17.456199,16.44183,3.163165867557E-38
ngc5053,16,6.1791019,0.73005731,14.09518,17.769547,9.84601936319766E-39
ngc5053,16,6.1791019,0.73005731,14.09518,17.769547,9.84601936319766E-39
ngc5053,16,6.1791019,0.73005731,14.09518,17.769547,9.84601936319766E-39
ngc6266,6.6,2.3863242,0.37489175,20.260001,15.112658,9.58261213693028E-40
ngc6712,6.4,127.28786,0.31185544,16.53869,15.170365,3.51032479561185E-40
ngc6715,25.4,2.3863242,0.37489175,20.260001,15.112658,2.4899700828244E-40
ngc4372,4.6,5.5003442,0.68845387,17.514994,14.12629,1.29921819970982E-40
ngc4833,5.7,5.5003442,0.68845387,17.514994,14.12629,1.04849188046757E-40
ngc4833,5.7,5.5003442,0.68845387,17.514994,14.12629,1.04849188046757E-40
ngc4590,9.9,5.5003442,0.68845387,17.514994,14.12629,6.03677143299511E-41
ngc7006,39.5,1.9442913,0.30637769,14.278087,14.729307,1.4970179461153E-41
ngc5897,12.4,3.8426729,0.53876279,18.876215,21.626399,8.65938148025942E-42
ngc6723,8.2,1.9992432,0.29562456,17.267064,14.074283,3.00630946014222E-42
ngc6723,8.2,1.9992432,0.29562456,17.267064,14.074283,3.00630946014222E-42
ngc6723,8.2,1.9992432,0.29562456,17.267064,14.074283,3.00630946014222E-42
ngc6723,8.2,1.9992432,0.29562456,17.267064,14.074283,3.00630946014222E-42
ngc6496,10.9,1.9992432,0.29562456,17.267064,14.074283,2.26162730029048E-42
IC1276,8.9,2.6640351,0.41382537,14.346315,18.170726,9.99356898731412E-43
ngc6144,9.8,2.6640351,0.41382537,14.346315,18.170726,9.07579224358119E-43
ngc5024,18.1,4.5329832,0.58953182,12.953635,26.652668,5.89272531156429E-44
ngc6539,7.5,4.9873411,0.65554532,14.828157,13.467272,4.65573432222125E-44
ngc6273,8.3,4.9873411,0.65554532,14.828157,13.467272,4.20698884538064E-44
ngc6402,8.4,4.9873411,0.65554532,14.828157,13.467272,4.1569056448404E-44
ngc6402,8.4,4.9873411,0.65554532,14.828157,13.467272,4.1569056448404E-44
ngc6229,28.3,3.1474768,0.43342972,28.193394,15.227818,1.2786055184049E-44
Rup106,20.3,83.415621,0.10925142,13.653764,16.951558,7.62168154407024E-45
ngc1851,11.7,1.7111778,0.2731644,8.1427799,12.304534,4.93668532785618E-45
ngc5053,16,6.5704749,0.70535433,18.523238,17.991869,3.86143489255448E-45
ngc6712,6.4,2.054413,0.27972539,16.1894,16.448587,3.48433574634231E-45
ngc6496,10.9,2.054413,0.27972539,16.1894,16.448587,2.04584851161383E-45
ngc6273,8.3,3.5888074,0.53871882,13.569756,13.255773,2.8406246372934E-46
ngc6273,8.3,3.5888074,0.53871882,13.569756,13.255773,2.8406246372934E-46
ngc6441,9.2,3.5227106,0.47641642,18.296005,21.562459,1.76838903191783E-46
ngc6712,6.4,4.2944626,0.58607354,14.207869,15.738776,7.04608344051213E-47
ngc6723,8.2,4.2944626,0.58607354,14.207869,15.738776,5.49938219747288E-47
ngc7078,10,2.345035,0.3370239,18.042027,11.81888,1.1243384719825E-47
ngc6273,8.3,4.6035037,0.62024209,12.671274,13.481398,6.0668233026446E-48
ngc6496,10.9,5.9582375,0.69426212,13.335829,13.037082,1.30004558160585E-48
ngc5986,10,145.24509,0.30954591,14.478671,15.205338,9.65865238647403E-49
ngc6254,4.1,1.9883187,0.26455485,13.730814,14.12582,9.30749772503223E-49
ngc7089,11.1,145.24509,0.30954591,14.478671,15.205338,8.70148863646309E-49
Djor2,13.2,145.24509,0.30954591,14.478671,15.205338,7.31716089884396E-49
ngc5927,7,1.9883187,0.26455485,13.730814,14.12582,5.45153438180459E-49
ngc5927,7,1.9883187,0.26455485,13.730814,14.12582,5.45153438180459E-49
ngc5466,16.3,6.1158153,0.66949506,17.681937,18.029182,2.14210149053117E-49
ngc5466,16.3,6.1158153,0.66949506,17.681937,18.029182,2.14210149053117E-49
ngc7078,10,2.7617258,0.30160377,33.503586,22.979194,1.97809629763006E-49
ngc6266,6.6,4.4784806,0.55196133,18.928643,20.666945,1.14076462950136E-49
ngc2808,8.9,4.4784806,0.55196133,18.928643,20.666945,8.45960287045955E-50
ngc6388,10.9,4.4784806,0.55196133,18.928643,20.666945,6.90738216028349E-50
ngc5053,16,6.7400687,0.69237758,18.523238,17.991869,5.34984947942021E-50
ngc5053,16,6.7400687,0.69237758,18.523238,17.991869,5.34984947942021E-50
ngc5053,16,6.7400687,0.69237758,18.523238,17.991869,5.34984947942021E-50
ngc6712,6.4,4.7667381,0.61403697,13.296574,13.042022,2.00650533903115E-51
ngc7006,39.5,484.68652,0.73021974,16.265243,14.057812,1.97782617979925E-51
ngc6723,8.2,4.7667381,0.61403697,13.296574,13.042022,1.56605294753651E-51
ngc6723,8.2,4.7667381,0.61403697,13.296574,13.042022,1.56605294753651E-51
ngc1851,11.7,872.70103,0.84698209,13.777534,13.755997,7.65186534106855E-52
ngc6723,8.2,3.9632531,0.5467623,13.697019,12.923484,7.21370625984191E-52
ngc4590,9.9,4.6269757,0.57379579,13.970365,18.49809,7.19083270999861E-53
ngc5024,18.1,3.0387044,0.43251392,13.771951,13.647249,7.04733301438101E-53
ngc6712,6.4,5.3312879,0.61995378,15.587845,16.142134,1.18316790493689E-53
ngc6712,6.4,5.3312879,0.61995378,15.587845,16.142134,1.18316790493689E-53
IC1276,8.9,4.8543608,0.59438267,13.980048,16.296487,1.1388234394108E-53
ngc6144,9.8,4.8543608,0.59438267,13.980048,16.296487,1.03423761334246E-53
ngc6723,8.2,5.3312879,0.61995378,15.587845,16.142134,9.23448120926355E-54
ngc6496,10.9,5.3312879,0.61995378,15.587845,16.142134,6.9470409097212E-54
Rup106,20.3,611.94589,0.7601607,15.594434,17.019702,3.03091481067696E-56
Rup106,20.3,611.94589,0.7601607,15.594434,17.019702,3.03091481067696E-56
ngc5897,12.4,3.3007529,0.40168569,19.181336,18.526786,2.98671867599959E-56
Rup106,20.3,5.817592,0.63911269,15.763181,15.490385,1.08984465825673E-56
Rup106,20.3,5.817592,0.63911269,15.763181,15.490385,1.08984465825673E-56
ngc3201,4.9,4.3169686,0.51782497,15.757879,16.946543,9.69137169644085E-59
ngc7089,11.1,6.3911093,0.66871597,13.352658,14.829013,4.49957242618449E-59
ngc6584,12.5,4.3169686,0.51782497,15.757879,16.946543,3.79901770500481E-59
ngc6981,16.2,4.3169686,0.51782497,15.757879,16.946543,2.93134082176297E-59
ngc6101,14.7,6.6913767,0.65300401,17.90285,19.152047,1.39253642747932E-59
ngc4372,4.6,186.25569,0.31548951,18.830924,16.580823,5.83690324480368E-60
ngc4372,4.6,186.25569,0.31548951,18.830924,16.580823,5.83690324480368E-60
ngc5139,4.9,358.24665,0.56812059,16.601954,23.035267,3.46864724396437E-60
ngc4590,9.9,186.25569,0.31548951,18.830924,16.580823,2.71209645718151E-60
ngc6441,9.2,2.2933665,0.17130658,32.52234,15.740976,1.01153649445663E-63
ngc7078,10,2.2933665,0.17130658,32.52234,15.740976,9.30613574900098E-64
ngc5897,12.4,6.3595314,0.61275858,18.218818,19.45181,6.73308551821562E-66
ngc7078,10,1.5433925,0.063768254,17.811724,18.753754,1.22922270169297E-66
ngc6715,25.4,195.52779,0.31632051,18.348376,14.564588,1.22007035783164E-66
ngc6715,25.4,195.52779,0.31632051,18.348376,14.564588,1.22007035783164E-66
ngc6144,9.8,3.7986921,0.4241779,13.824059,20.369518,3.77260838106469E-67
ngc6144,9.8,3.7986921,0.4241779,13.824059,20.369518,3.77260838106469E-67
IC1276,8.9,4.1796877,0.42786672,26.850746,16.626514,2.22320908276359E-67
IC1276,8.9,4.1796877,0.42786672,26.850746,16.626514,2.22320908276359E-67
IC1276,8.9,4.1796877,0.42786672,26.850746,16.626514,2.22320908276359E-67
ngc6144,9.8,4.1796877,0.42786672,26.850746,16.626514,2.01903682006081E-67
terzan5,4.9,4.099053,0.55826447,7.8043713,7.5886606,1.34993228379917E-67
terzan5,4.9,4.099053,0.55826447,7.8043713,7.5886606,1.34993228379917E-67
terzan5,4.9,4.099053,0.55826447,7.8043713,7.5886606,1.34993228379917E-67
terzan5,4.9,4.099053,0.55826447,7.8043713,7.5886606,1.34993228379917E-67
terzan5,4.9,4.099053,0.55826447,7.8043713,7.5886606,1.34993228379917E-67
ngc104,4.1,3.4596208,0.36716596,18.235631,18.934259,1.16935203747197E-67
ngc6584,12.5,2.0377878,0.16780087,13.279343,15.729059,3.62924741201303E-70
ngc6584,12.5,2.0377878,0.16780087,13.279343,15.729059,3.62924741201303E-70
IC4499,17.6,6.0046497,0.59262719,16.959188,16.515475,3.45756674357178E-70
ngc6388,10.9,2.7673035,0.26631389,15.558146,19.290122,3.89767923427841E-71
ngc1851,11.7,347.29189,0.55592534,13.760811,13.409718,1.44197212235097E-71
ngc6266,6.6,1.5991405,0.064171244,14.429204,19.16144,1.04079385577279E-72
ngc5024,18.1,254.72133,0.43410387,13.732326,12.431918,8.48145826953393E-73
ngc6712,6.4,3.5273589,0.38385109,14.361019,14.88808,3.41241649827339E-74
ngc6656,3.1,365.03236,0.5552761,14.478671,11.962502,8.02015291021446E-77
ngc5272,9.7,365.03236,0.5552761,14.478671,11.962502,2.56314165171802E-77
ngc6254,4.1,1.2436358,0.027085211,13.537561,11.911071,2.3920918803428E-77
ngc7089,11.1,365.03236,0.5552761,14.478671,11.962502,2.23986252447431E-77
ngc5927,7,1.2436358,0.027085211,13.537561,11.911071,1.40108238705793E-77
ngc5927,7,1.2436358,0.027085211,13.537561,11.911071,1.40108238705793E-77
ngc6809,5.1,837.43792,0.76027059,19.247127,18.525326,1.34671915154839E-77
ngc5024,18.1,3.529638,0.39205708,11.534399,13.570806,1.55240195025432E-78
IC4499,17.6,5.4946195,0.53107818,15.713139,16.275357,1.12271528138088E-80
IC4499,17.6,5.4946195,0.53107818,15.713139,16.275357,1.12271528138088E-80
ngc6402,8.4,369.71284,0.5628636,11.721301,11.144987,1.14232911512425E-81
ngc6402,8.4,369.71284,0.5628636,11.721301,11.144987,1.14232911512425E-81
ngc7006,39.5,3.9783267,0.39385161,16.379253,15.354928,3.97064921378183E-83
ngc7006,39.5,3.9783267,0.39385161,16.379253,15.354928,3.97064921378183E-83
ngc6715,25.4,2.8819362,0.22981346,18.725436,18.041691,2.00628047309684E-83
ngc4372,4.6,5.1524097,0.46275328,17.76827,17.474665,1.15388483350986E-89
ngc4372,4.6,5.1524097,0.46275328,17.76827,17.474665,1.15388483350986E-89
ngc4833,5.7,5.1524097,0.46275328,17.76827,17.474665,9.31205304236029E-90
ngc4590,9.9,5.1524097,0.46275328,17.76827,17.474665,5.36148508499532E-90
ngc4590,9.9,5.1524097,0.46275328,17.76827,17.474665,5.36148508499532E-90
ngc6809,5.1,3.8616182,0.36142106,13.75006,15.649013,3.62498097409081E-91
ngc5053,16,337.7428,0.42775333,18.291352,16.855405,2.18225610224588E-94
ngc288,8.1,6.4067772,0.54125976,16.971353,14.804332,5.13768956231097E-97
pal_11,11.9,6.4067772,0.54125976,16.971353,14.804332,3.49708281132092E-97
pal_11,11.9,6.4067772,0.54125976,16.971353,14.804332,3.49708281132092E-97
ngc5897,12.4,3.311293,0.18499818,20.418498,32.937059,3.93048984104504E-99
ngc1261,15.2,4.5441166,0.39717307,13.743374,14.165471,8.35492950496667E-106
ngc6229,28.3,4.5441166,0.39717307,13.743374,14.165471,4.48745330302097E-106
ngc4833,5.7,3.5942541,0.27274425,15.621963,15.760619,4.11991861047292E-107
ngc4590,9.9,3.5942541,0.27274425,15.621963,15.760619,2.37207435148441E-107
terzan5,4.9,4.3429759,0.4440373,7.7618778,7.8494107,1.24855885125574E-111
terzan5,4.9,4.3429759,0.4440373,7.7618778,7.8494107,1.24855885125574E-111
terzan5,4.9,4.3429759,0.4440373,7.7618778,7.8494107,1.24855885125574E-111
terzan5,4.9,4.3429759,0.4440373,7.7618778,7.8494107,1.24855885125574E-111
terzan5,4.9,4.3429759,0.4440373,7.7618778,7.8494107,1.24855885125574E-111
ngc6205,6.8,4.1409465,0.32623835,14.284849,15.342501,2.80881851461028E-113
ngc6712,6.4,6.0229156,0.47976182,17.267064,13.540292,1.66802634405626E-113
ngc6723,8.2,6.0229156,0.47976182,17.267064,13.540292,1.30187421975123E-113
ngc6496,10.9,6.0229156,0.47976182,17.267064,13.540292,9.79391614858721E-114
ngc6496,10.9,6.0229156,0.47976182,17.267064,13.540292,9.79391614858721E-114
pal_6,6.2,4.5390546,0.46737241,7.577662,6.6007109,4.44772261757085E-115
Djor2,13.2,3.2623068,0.17207234,26.285847,15.205338,1.06943012410094E-115
Djor2,13.2,3.2623068,0.17207234,26.285847,15.205338,1.06943012410094E-115
ngc5466,16.3,4.2261127,0.27901446,18.936085,21.076137,1.93800350969849E-118
ngc5466,16.3,4.2261127,0.27901446,18.936085,21.076137,1.93800350969849E-118
ngc5466,16.3,4.2261127,0.27901446,18.936085,21.076137,1.93800350969849E-118
ngc6101,14.7,4.2494249,0.3027213,17.970161,14.66827,1.07641917997376E-121
ngc6254,4.1,1891.8257,0.84636352,14.300924,13.674111,1.12444690771126E-140
ngc5927,7,1891.8257,0.84636352,14.300924,13.674111,6.58604617373737E-141
ngc6934,14.4,1891.8257,0.84636352,14.300924,13.674111,3.20155022334455E-141
ngc6934,14.4,1891.8257,0.84636352,14.300924,13.674111,3.20155022334455E-141
ngc6539,7.5,2.5924588,0.088035354,15.715465,13.273027,3.75181324392278E-142
Rup106,20.3,6.496271,0.43890319,14.297753,17.127596,6.045519031962E-146
Rup106,20.3,6.496271,0.43890319,14.297753,17.127596,6.045519031962E-146
ngc6981,16.2,5.602086,0.37977162,12.420752,15.491792,1.47924338938802E-152
ngc5897,12.4,743.1158,0.58500182,18.734944,18.295868,1.74882733111346E-155
Rup106,20.3,5.5452719,0.14484613,17.127596,18.089913,0
ngc5466,16.3,31833.491,0.83971411,25.000716,18.761109,0
ngc6273,8.3,479.65538,0.30130064,13.37664,13.986037,0
ngc6362,7.2,4.8251127,0.26902871,16.27411,16.027206,0
ngc5024,18.1,4.1792859,0.23927735,13.686862,13.370863,0
ngc5272,9.7,5.8750955,0.3353164,14.478671,13.263963,0
ngc6362,7.2,4.8251127,0.26902871,16.27411,16.027206,0
ngc6401,7.2,398.81736,0.10089904,8.3191167,7.8955507,0
ngc6637,7.8,2555.34,0.54369172,12.962511,12.843152,0
pal_11,11.9,5.9928453,0.041407824,16.971353,14.804332,0
ngc2298,10.4,4.5766813,0.14959469,17.815986,14.889748,0
Rup106,20.3,5.5452719,0.14484613,17.127596,18.089913,0
ngc6362,7.2,4.8251127,0.26902871,16.27411,16.027206,0
ngc6401,7.2,2555.34,0.54369172,12.962511,12.843152,0
ngc6496,10.9,747.4117,0.56224207,15.241423,13.758328,0
pal_11,11.9,4.8251127,0.26902871,16.27411,16.027206,0
ngc7006,39.5,2.1552124,0.016941693,14.254216,15.20722,0
ngc7089,11.1,5.8750955,0.3353164,14.478671,13.263963,0
ngc2298,10.4,4.5766813,0.14959469,17.815986,14.889748,0
Rup106,20.3,14064.382,0.64223814,16.315219,15.608151,0
ngc6273,8.3,5.1699834,0.25410453,13.6798,16.652515,0
ngc6362,7.2,4.8251127,0.26902871,16.27411,16.027206,0
ngc6809,5.1,5.6527345,0.15321508,15.814262,17.675663,0
ngc7089,11.1,4.4256941,0.19819603,15.420559,12.755952,0
ngc2298,10.4,4.5766813,0.14959469,17.815986,14.889748,0
Rup106,20.3,5.5452719,0.14484613,17.127596,18.089913,0
IC4499,17.6,2162.0047,0.6672659,15.508623,15.410161,0
ngc6171,6,398.81736,0.10089904,8.3191167,7.8955507,0
ngc6539,7.5,5.1699834,0.25410453,13.6798,16.652515,0
ngc6569,8.1,2555.34,0.54369172,12.962511,12.843152,0
pal_11,11.9,5.9928453,0.041407824,16.971353,14.804332,0
ngc5466,16.3,31833.491,0.83971411,25.000716,18.761109,0
IC4499,17.6,2162.0047,0.6672659,15.508623,15.410161,0
ngc6273,8.3,479.65538,0.30130064,13.37664,13.986037,0
ngc6362,7.2,4.8251127,0.26902871,16.27411,16.027206,0
ngc5466,16.3,5.492807,0.23930735,25.698258,27.567678,0
ngc5897,12.4,1293.7398,0.51601268,17.519213,17.491963,0
ngc6637,7.8,2555.34,0.54369172,12.962511,12.843152,0
ngc6981,16.2,6.1292348,0.20631956,16.157334,32.242352,0
ngc104,4.1,5.9795288,0.24953589,16.346333,12.584693,0
Rup106,20.3,5.5452719,0.14484613,17.127596,18.089913,0
ngc5466,16.3,31833.491,0.83971411,25.000716,18.761109,0
ngc5897,12.4,2.8696881,0.05202759,18.778248,19.414076,0
ngc6362,7.2,5.9928453,0.041407824,16.971353,14.804332,0
ngc6401,7.2,2555.34,0.54369172,12.962511,12.843152,0
ngc6569,8.1,2555.34,0.54369172,12.962511,12.843152,0
pal_11,11.9,5.9928453,0.041407824,16.971353,14.804332,0
ngc7006,39.5,4.7092024,0.21619204,15.761245,13.678996,0
ngc288,8.1,4.8251127,0.26902871,16.27411,16.027206,0
pal_11,11.9,4.8251127,0.26902871,16.27411,16.027206,0
ngc288,8.1,5.9928453,0.041407824,16.971353,14.804332,0
ngc5466,16.3,5.492807,0.23930735,25.698258,27.567678,0
ngc5897,12.4,2.8696881,0.05202759,18.778248,19.414076,0
ngc6569,8.1,398.81736,0.10089904,8.3191167,7.8955507,0
ngc6637,7.8,398.81736,0.10089904,8.3191167,7.8955507,0
ngc6809,5.1,5.6527345,0.15321508,15.814262,17.675663,0
